"Código";"Município";"Municipio";"Área_km_";"Densidade_demográfica_2000";"Distância_à_capital_km_";"Esperança_de_vida_ao_nascer_2000";"Mortalidade_até_um_ano_de_idade_2000";"Taxa_de_fecundidade_total_2000";"Percentual_de_pessoas_de_25_anos_ou_mais_analfabetas_2000";"Renda_per_Capita_2000";"Índice_de_Gini_2000";"Intensidade_da_indigência_2000";"Intensidade_da_pobreza_2000";"Índice_de_Desenvolvimento_Humano_Municipal_2000";"Taxa_bruta_de_freqüência_à_escola_2000";"Taxa_de_alfabetização_2000";"Média_de_anos_de_estudo_das_pessoas_de_25_anos_ou_mais_de_idade_2000";"População_de_25_anos_ou_mais_de_idade_1991";"População_de_25_anos_ou_mais_de_idade_2000";"População_de_65_anos_ou_mais_de_idade_1991";"População_de_65_anos_ou_mais_de_idade_2000";"População_total_1991";"População_total_2000";"População_urbana_2000";"População_rural_2000"
"4297";354580;"Santa Bárbara d'Oeste (SP)";"Santa Bárbara d'Oeste";272.2;623.6;118.755338;73.8;11.4;2.2;7.3;325.31;0.45;69.8;41.43;0.819;84.34;93.73;5.96;70369;92643;5388;8842;145266;170078;167917;2161
"4298";521910;"Santa Bárbara de Goiás (GO)";"Santa Bárbara de Goiás";140.1;35.4;48.279637;69.17;23.42;2.17;21;172.85;0.52;45.39;38.41;0.733;81.92;83.46;4.32;1714;2504;167;248;3916;4963;4233;730
"4299";315725;"Santa Bárbara do Leste (MG)";"Santa Bárbara do Leste";111.1;64.9;190.587949;70.07;28.45;2.42;22.51;139.98;0.49;42.19;41.2;0.707;66.59;82.44;3.51;2682;3503;287;421;6137;7208;2946;4262
"4300";315727;"Santa Bárbara do Monte Verde (MG)";"Santa Bárbara do Monte Verde";417.1;5.7;239.47505;66.09;41.82;2.39;23.41;156.44;0.54;40.37;40.43;0.693;73.42;80.07;4.01;1267;1332;183;190;2550;2366;1242;1124
"4301";150635;"Santa Bárbara do Pará (PA)";"Santa Bárbara do Pará";279.4;40.7;34.768278;64.87;45.39;3.21;15.75;103.01;0.52;47.18;48.03;0.686;80.74;86.7;4.81;3003;4625;325;479;8509;11378;4009;7369
"4302";431670;"Santa Bárbara do Sul (RS)";"Santa Bárbara do Sul";958.6;10.4;270.033051;71.69;17.61;2.11;9.36;264.81;0.58;50.78;39.52;0.792;83.56;92.13;5.77;4885;5518;425;622;9941;10003;7527;2476
"4303";315730;"Santa Bárbara do Tugúrio (MG)";"Santa Bárbara do Tugúrio";160.4;30.1;164.076229;65.34;44.67;2.46;25.38;117.85;0.56;34.61;47.24;0.666;68.66;79.41;3.54;2404;2570;333;359;5289;4827;1801;3026
"4304";354600;"Santa Branca (SP)";"Santa Branca";275.7;47.3;78.462547;72.92;12.84;2.61;10.68;266.6;0.52;66.41;40.42;0.796;84.61;90.27;5.89;5022;7116;563;828;10306;13010;11721;1289
"4305";292760;"Santa Brígida (BA)";"Santa Brígida";852.6;20;361.911258;56.22;79.03;3.31;57.18;52.11;0.64;71.3;67.98;0.53;88.92;51.11;1.85;4961;6932;815;1029;13290;16903;4408;12495
"4306";510724;"Santa Carmem (MT)";"Santa Carmem";3851.8;0.9;419.909407;73.12;17.54;3.25;14.98;342.91;0.61;65.27;34.56;0.787;67.11;88.1;4.53;784;1598;27;91;1890;3599;2148;1451
"4307";421550;"Santa Cecília (SC)";"Santa Cecília";1175.8;12.6;198.479617;70.97;23.22;3.01;13.78;185.21;0.54;35.92;37.11;0.746;73.61;87.61;4.68;5119;6735;414;589;12347;14802;11617;3185
"4308";251315;"Santa Cecília de Umbuzeiro (PB)";"Santa Cecília de Umbuzeiro";283.3;24.2;131.684146;58.3;69.03;4.88;60.66;47.55;0.54;57.38;61.74;0.52;77.12;49.71;1.35;2804;2775;454;499;7777;6862;1193;5669
"4309";412320;"Santa Cecília do Pavão (PR)";"Santa Cecília do Pavão";107.6;37.8;261.614716;70.18;18.3;2.43;28.94;143.57;0.52;38.48;40.43;0.712;80.19;76.95;4.28;2182;2207;204;294;4915;4064;3002;1062
"4310";354610;"Santa Clara d'Oeste (SP)";"Santa Clara d'Oeste";183.9;11.6;588.264143;72.24;14;2.37;22.16;202.13;0.5;48.09;34.09;0.754;81.7;81.48;4.35;1261;1233;161;204;2497;2123;1464;659
"4311";431675;"Santa Clara do Sul (RS)";"Santa Clara do Sul";88.8;54.1;103.822672;71.79;17.4;2.02;3.92;253.52;0.4;31.14;35.62;0.788;74.18;96.16;5.4;2534;2905;390;459;4620;4806;1724;3082
"4312";241120;"Santa Cruz (RN)";"Santa Cruz";594.7;52.6;102.06601;67.15;42.04;2.56;37.61;107.58;0.64;59.4;59.59;0.655;76.59;68.04;4.34;11728;14066;1904;2245;28654;31294;25594;5700
"4313";251320;"Santa Cruz (PB)";"Santa Cruz";272.8;23.7;358.828449;65.86;39.41;2.86;37.38;84;0.5;45.16;52.14;0.642;80.64;69.57;3.2;3224;3391;670;683;7410;6471;2746;3725
"4314";261245;"Santa Cruz (PE)";"Santa Cruz";1432.1;7.9;600.393101;65.05;57.74;3.8;56.12;61.37;0.75;76.94;73.4;0.579;75.04;53.85;1.63;4122;4928;683;775;10359;11264;2861;8403
"4315";292770;"Santa Cruz Cabrália (BA)";"Santa Cruz Cabrália";1556.5;15.3;371.604956;66.53;37.2;3.1;29.96;164.49;0.65;55.93;48.54;0.688;72.6;75.92;4.28;2464;9757;203;680;6535;23888;13527;10361
"4316";261247;"Santa Cruz da Baixa Verde (PE)";"Santa Cruz da Baixa Verde";91.2;119.2;361.029618;68.61;42.56;2.46;36.67;80.57;0.53;46.73;53.85;0.655;79.41;70.22;3.24;4530;5004;776;811;11432;10893;4147;6746
"4317";354620;"Santa Cruz da Conceição (SP)";"Santa Cruz da Conceição";149.8;23.5;177.371986;72.53;13.51;1.91;9.79;334.9;0.53;50.21;34.86;0.803;77.36;92.29;5.43;1540;1983;185;325;2937;3531;1934;1597
"4318";354625;"Santa Cruz da Esperança (SP)";"Santa Cruz da Esperança";148.2;12.1;263.724042;74.86;9.78;2.5;12.8;237.65;0.54;69.83;33.12;0.794;79.36;90.09;4.53;829;923;112;136;1699;1796;1197;599
"4319";292780;"Santa Cruz da Vitória (BA)";"Santa Cruz da Vitória";250.9;27.9;261.873714;64.05;45.65;2.65;44.58;80.21;0.47;30.25;45.91;0.609;73;63.97;2.88;2578;3310;378;491;6653;7025;4988;2037
"4320";354630;"Santa Cruz das Palmeiras (SP)";"Santa Cruz das Palmeiras";296.5;86.2;201.298118;73.71;11.54;2.13;11.98;289.13;0.52;40.21;39.64;0.796;77.8;89.46;5.16;10927;13683;1096;1538;21819;25556;24029;1527
"4321";521920;"Santa Cruz de Goiás (GO)";"Santa Cruz de Goiás";1112.6;3.1;108.352782;73.38;14;2.37;15.76;261.52;0.56;42.37;30.53;0.782;78.52;86.31;4.52;1786;1980;188;232;3634;3470;1043;2427
"4322";315733;"Santa Cruz de Minas (MG)";"Santa Cruz de Minas";2.9;2428.3;147.43311;71.31;24.84;2.62;10.89;177.62;0.46;32.48;34.54;0.755;73.56;91.55;5.09;2730;3659;247;349;5938;7042;7041;1
"4323";412330;"Santa Cruz de Monte Castelo (PR)";"Santa Cruz de Monte Castelo";445.6;19.3;491.886005;64;34.02;2.57;21.49;189.6;0.54;39.94;35.33;0.708;80.5;83.59;4.82;4714;4575;458;682;10209;8578;5651;2927
"4324";315737;"Santa Cruz de Salinas (MG)";"Santa Cruz de Salinas";581.5;8.3;474.688006;60.28;66.71;3.91;36.83;65.67;0.67;72.56;66.6;0.599;83.59;68.96;2.18;2461;2221;349;355;6105;4801;911;3890
"4325";150640;"Santa Cruz do Arari (PA)";"Santa Cruz do Arari";1079.5;4.9;115.422012;64.87;45.39;3.62;26.48;74.39;0.58;50.29;58.31;0.63;62.95;78.52;3.18;1808;2101;204;249;4774;5255;2245;3010
"4326";261250;"Santa Cruz do Capibaribe (PE)";"Santa Cruz do Capibaribe";369.6;159.7;146.087221;69.02;40.97;2.37;29.21;207.86;0.53;41.5;38.63;0.699;60.43;74.45;3.9;15875;26563;1865;2679;38332;59048;57226;1822
"4327";315740;"Santa Cruz do Escalvado (MG)";"Santa Cruz do Escalvado";259.1;20.8;127.993996;66.35;40.87;2.51;27.53;105.77;0.55;38.59;44.97;0.67;74.04;78.59;3.19;2921;2820;495;564;6426;5378;1643;3735
"4328";220910;"Santa Cruz do Piauí (PI)";"Santa Cruz do Piauí";615.3;9.4;259.412976;62.91;49.82;2.27;46.21;98.56;0.57;47.8;51.04;0.62;79.69;63.57;2.79;2328;2747;282;404;6051;5776;3854;1922
"4329";354640;"Santa Cruz do Rio Pardo (SP)";"Santa Cruz do Rio Pardo";1119.1;36.5;314.417102;73.5;11.89;1.97;10.1;347.45;0.54;33.36;29.82;0.811;79.52;91.59;5.89;18783;22805;2358;3240;36570;40919;35120;5799
"4330";431680;"Santa Cruz do Sul (RS)";"Santa Cruz do Sul";617.1;174.2;120.436361;69.67;22.14;2.03;5.53;386.21;0.54;44.53;39.56;0.817;91.01;95.29;6.82;51118;62283;5964;7685;93957;107632;93786;13846
"4331";220915;"Santa Cruz dos Milagres (PI)";"Santa Cruz dos Milagres";1020.5;3.3;122.220028;62.14;52.79;2.61;48.66;66.53;0.6;62.84;62.02;0.588;78.1;61.86;2.38;1352;1446;191;217;3596;3334;1737;1597
"4332";315750;"Santa Efigênia de Minas (MG)";"Santa Efigênia de Minas";132.6;37.1;192.629621;69.2;31.13;3.23;36.85;99.99;0.6;48.03;55.51;0.667;72.27;72.18;2.89;1877;2110;241;292;4987;4924;2486;2438
"4333";354650;"Santa Ernestina (SP)";"Santa Ernestina";135.3;42.5;293.481196;71.25;15.8;2.6;12.22;236.55;0.48;42.69;36.04;0.77;75.3;90.45;5.04;2622;2890;225;286;5613;5741;4392;1349
"4334";412340;"Santa Fé (PR)";"Santa Fé";277.8;31.9;369.24097;72.37;14.04;2.26;17.07;244.23;0.51;43.27;29.58;0.773;77.48;87.07;5.14;4347;5030;494;709;8708;8870;7264;1606
"4335";521925;"Santa Fé de Goiás (GO)";"Santa Fé de Goiás";1164.6;3.5;221.96644;68.07;26.34;2.62;24.19;157.14;0.48;50.76;37.2;0.714;78.19;81.78;3.84;1549;2036;134;178;3523;4083;3112;971
"4336";315760;"Santa Fé de Minas (MG)";"Santa Fé de Minas";2926.5;1.4;380.002738;63.27;53.04;3.74;32.77;84.38;0.58;57.42;57.77;0.622;67.25;73.45;3.25;1859;1840;189;250;4573;4192;1967;2225
"4337";171886;"Santa Fé do Araguaia (TO)";"Santa Fé do Araguaia";1683.9;3.3;337.175383;64.79;44.41;3.69;32.47;112.22;0.62;65.4;57.2;0.657;75.15;74.39;3.32;1672;2120;147;167;4368;5507;3368;2139
"4338";354660;"Santa Fé do Sul (SP)";"Santa Fé do Sul";208.9;126.7;577.141609;72.24;14;1.96;10.92;359.58;0.58;52.19;40.66;0.809;86.22;89.59;6.22;12167;15475;1581;2335;23110;26512;24911;1601
"4339";220920;"Santa Filomena (PI)";"Santa Filomena";5391.2;1.1;564.047947;66.38;37.69;4.27;41.08;71.77;0.58;51.72;58.75;0.618;73.49;64.99;2.74;1967;2307;250;284;5616;6031;2521;3510
"4340";261255;"Santa Filomena (PE)";"Santa Filomena";843.9;14.4;631.013125;65.62;55.16;5.12;50.29;50.24;0.65;67.83;70.84;0.582;75.2;58.72;1.46;4038;5194;625;734;10848;12115;1693;10422
"4341";210975;"Santa Filomena do Maranhão (MA)";"Santa Filomena do Maranhão";343.7;14.1;331.373619;56.38;78.25;4.17;54.22;59.33;0.56;52.73;61.33;0.533;75.25;55.85;2.1;1525;1707;173;191;4319;4667;1623;3044
"4342";354670;"Santa Gertrudes (SP)";"Santa Gertrudes";97.9;162.4;151.850198;72.57;13.44;2.15;11.4;285.99;0.43;47.4;38.92;0.782;66.23;92.14;5.1;5270;8294;602;937;10485;15906;15528;378
"4343";210980;"Santa Helena (MA)";"Santa Helena";2538.9;12.2;115.569759;58.45;68.35;3.46;37.65;85.38;0.63;50.95;57.04;0.6;76.06;70.92;2.77;9538;11905;1327;1706;26510;30860;15105;15755
"4344";251330;"Santa Helena (PB)";"Santa Helena";209.7;29.4;418.729316;63.52;47.55;2.52;40.7;93.59;0.56;48.67;52.96;0.624;79.95;64.91;3.13;2667;3068;402;509;6127;6170;2654;3516
"4345";412350;"Santa Helena (PR)";"Santa Helena";754.7;27.1;512.853601;72.36;14.06;2.37;10.79;256.81;0.59;47.13;46.01;0.799;90.33;91.25;5.46;8832;10857;854;1144;18861;20491;9818;10673
"4346";421555;"Santa Helena (SC)";"Santa Helena";80.7;32;506.061123;74.76;14.1;3.31;11.19;204;0.52;34.84;36.49;0.787;81.13;90.14;4.22;1319;1399;107;165;2885;2588;740;1848
"4347";521930;"Santa Helena de Goiás (GO)";"Santa Helena de Goiás";1131.5;30.5;190.312364;68.55;25.03;2.44;21.21;220.85;0.5;40.24;34.21;0.747;87.79;82.17;4.75;15011;17909;1167;1784;33142;34545;32349;2196
"4348";315765;"Santa Helena de Minas (MG)";"Santa Helena de Minas";277.9;20.7;466.918266;62.63;55.8;3.16;51.97;83.33;0.6;51.36;55.8;0.594;69.29;61.92;2.55;2128;2455;300;400;5690;5753;2762;2991
"4349";210990;"Santa Inês (MA)";"Santa Inês";334.9;203.5;173.904421;64.07;45.57;3.4;30.79;125.24;0.59;41.82;46.53;0.671;84.07;75.57;4.14;20555;28479;2371;3869;58243;68321;63030;5291
"4350";251335;"Santa Inês (PB)";"Santa Inês";321;11;410.622582;60.76;58.34;2.44;52.23;49.38;0.57;60.99;67.24;0.553;80.75;55.37;2.2;1582;1548;204;207;4449;3548;1057;2491
"4351";292790;"Santa Inês (BA)";"Santa Inês";357.6;30.8;145.96923;65.78;39.66;2.61;41.12;100.7;0.53;42.76;47.45;0.651;87.46;65.79;3.08;4307;5062;965;1071;10048;11027;10374;653
"4352";412360;"Santa Inês (PR)";"Santa Inês";127.6;16.4;409.062803;67.51;24.36;2.26;21.71;191.46;0.49;40.85;32.47;0.726;81.6;82.22;4.77;964;1144;113;145;2044;2099;1193;906
"4353";354680;"Santa Isabel (SP)";"Santa Isabel";362.4;120;49.546812;68.64;21.11;2.67;13.92;273.19;0.53;57.12;43.38;0.766;80.36;89.23;5.36;17508;22374;1647;2262;37975;43740;33014;10726
"4354";521935;"Santa Isabel (GO)";"Santa Isabel";809.6;4.4;154.565389;68.07;26.34;2.16;21.82;157.42;0.5;40.78;38.78;0.72;86.06;80.84;4.38;1827;2054;190;264;3887;3592;1255;2337
"4355";412370;"Santa Isabel do Ivaí (PR)";"Santa Isabel do Ivaí";348.3;26.3;480.315809;71.12;16.39;2.53;17.53;204.66;0.54;51.9;38.04;0.758;82.88;85;5.1;4821;5222;579;804;9683;9154;6771;2383
"4356";150650;"Santa Isabel do Pará (PA)";"Santa Isabel do Pará";720.9;59.6;41.907113;68.94;31.09;2.61;16.34;123.11;0.57;42.75;47.17;0.721;81.51;87.56;5.21;12221;18188;1298;1743;33329;43227;33078;10149
"4357";130360;"Santa Isabel do Rio Negro (AM)";"Santa Isabel do Rio Negro";63127.2;0.2;629.936813;59.19;73.37;4.84;43.85;56.12;0.69;78.84;73.95;0.548;63.01;62.74;2.87;5707;3829;311;375;15421;10561;4220;6341
"4358";412380;"Santa Izabel do Oeste (PR)";"Santa Izabel do Oeste";321.9;36.4;424.139684;73.05;12.84;2.72;19.35;202.36;0.57;32.91;36.4;0.767;82.42;85.16;4.29;5644;6085;539;771;12510;11711;5695;6016
"4359";315770;"Santa Juliana (MG)";"Santa Juliana";729.5;11.1;377.924916;72.99;20.33;2.37;12.46;275.09;0.54;58.08;28.73;0.786;76.45;89.1;5.07;3699;4407;382;452;7820;8078;6633;1445
"4360";320450;"Santa Leopoldina (ES)";"Santa Leopoldina";712.8;17.5;31.427212;70.15;23.28;2.69;24.02;149.56;0.56;36.89;45.38;0.711;66.95;82.38;3.64;5239;6426;658;913;11298;12463;2466;9997
"4361";220930;"Santa Luz (PI)";"Santa Luz";1110.6;4.3;453.720138;67.58;33.9;3.3;39.19;71.91;0.51;43.58;53.8;0.641;79.28;69.26;3.02;1612;1981;187;254;4458;4780;2581;2199
"4362";211000;"Santa Luzia (MA)";"Santa Luzia";6322.5;11.5;230.04257;60.23;60.54;4.31;53.69;65.91;0.57;48.27;57.63;0.556;68.71;57.16;1.91;20841;25492;2404;3128;59053;69271;21264;48007
"4363";251340;"Santa Luzia (PB)";"Santa Luzia";443.6;31.6;228.364599;67.27;34.85;2.8;30.47;117.54;0.53;49.3;49.43;0.676;79.04;73.78;4.47;5866;7075;1041;1321;13040;14012;12469;1543
"4364";292805;"Santa Luzia (BA)";"Santa Luzia";788.1;19.6;287.159046;60.2;60.66;3.61;41.85;70.21;0.45;38.11;47.85;0.583;74.97;64.48;2.33;5996;6415;644;960;16319;15503;8329;7174
"4365";315780;"Santa Luzia (MG)";"Santa Luzia";234.4;788.1;12.157234;69.46;30.32;2.52;9.46;192.36;0.47;55.07;42.44;0.754;76.83;92.21;5.52;59204;88954;3692;6631;137825;184903;184208;695
"4366";110029;"Santa Luzia d'Oeste (RO)";"Santa Luzia d'Oeste";1187.7;9.8;416.208749;64.64;34.96;2.84;24.18;120.17;0.5;49.03;48.68;0.679;77.31;81.96;3.59;4595;5257;294;482;12328;11603;4887;6716
"4367";280630;"Santa Luzia do Itanhy (SE)";"Santa Luzia do Itanhy";336.2;40.9;63.805162;58.64;67.49;4.36;55.88;57.14;0.53;46.67;57.37;0.545;80.05;53.92;1.98;3365;5191;443;585;9874;13948;2585;11363
"4368";270790;"Santa Luzia do Norte (AL)";"Santa Luzia do Norte";28.7;222.3;11.825794;64.18;46.73;2.98;38.01;85.9;0.56;46.77;52.79;0.632;77.46;70.17;3.57;2114;2646;245;298;5796;6388;5446;942
"4369";150655;"Santa Luzia do Pará (PA)";"Santa Luzia do Pará";1278.3;15.2;173.643365;63.22;52.05;4.42;41.45;64.93;0.59;55.9;59.28;0.594;71.67;65.45;2.79;5033;6991;518;817;15324;19400;8442;10958
"4370";211003;"Santa Luzia do Paruá (MA)";"Santa Luzia do Paruá";2368.3;9.1;163.551251;66.94;35.91;3.76;42.99;60.15;0.52;52.64;56.18;0.616;77.41;65.16;2.59;6706;7643;806;1095;19222;20058;10676;9382
"4371";354690;"Santa Lúcia (SP)";"Santa Lúcia";152.7;51.4;254.781069;76.39;7.63;2.98;18.29;212.81;0.46;58.29;37.01;0.782;72.93;86.56;4.37;2796;3943;268;362;6284;7853;7045;808
"4372";412382;"Santa Lúcia (PR)";"Santa Lúcia";172.9;23.9;430.850629;67.34;24.8;2.59;23.66;189.65;0.58;43.07;44.16;0.725;79.65;83.26;3.84;2129;2229;236;307;4883;4126;2184;1942
"4373";315790;"Santa Margarida (MG)";"Santa Margarida";256.9;53.3;188.74446;65.3;44.82;2.97;18.33;216.9;0.6;45.22;41.38;0.696;53.25;85.16;3.9;5409;6488;615;856;12805;13713;6314;7399
"4374";240933;"Santa Maria (RN)";"Santa Maria";217.1;17.4;53.95838;65.1;49.72;2.88;45.15;85.29;0.57;56.04;55.21;0.627;82.13;63.71;2.83;1218;1695;208;264;3005;3778;2351;1427
"4375";431690;"Santa Maria (RS)";"Santa Maria";1825.2;133.4;251.348464;74.01;13.06;2.04;5.98;429.25;0.57;50.36;39.8;0.845;89.64;95.04;7.77;111456;137121;12985;18358;207932;243611;230696;12915
"4376";261260;"Santa Maria da Boa Vista (PE)";"Santa Maria da Boa Vista";2977.8;12.3;549.869535;67.46;47.22;3.64;37.74;104.22;0.64;55.39;55.51;0.669;85.62;69.84;3.43;9547;14346;1085;1497;27284;36914;14004;22910
"4377";354700;"Santa Maria da Serra (SP)";"Santa Maria da Serra";257.1;18;190.244396;73.73;11.52;2.46;13;232.26;0.47;61.07;32.49;0.78;76.54;88.42;4.67;1990;2383;225;300;4303;4673;3950;723
"4378";292810;"Santa Maria da Vitória (BA)";"Santa Maria da Vitória";1898;21.7;617.093959;66.99;35.73;3.58;37.94;96.42;0.67;69.01;65.9;0.669;89.94;70.7;3.19;15370;17795;1801;2415;41528;41261;22787;18474
"4379";150658;"Santa Maria das Barreiras (PA)";"Santa Maria das Barreiras";10373.4;1.1;833.138086;68.69;31.89;3.7;37.95;112.9;0.62;66.13;57.32;0.653;59.54;70.4;3.21;2994;4879;192;367;7228;10955;1457;9498
"4380";315800;"Santa Maria de Itabira (MG)";"Santa Maria de Itabira";511.2;18.7;97.243785;65.94;42.38;2.71;25.51;152.71;0.58;31.17;40.47;0.7;81.92;79.83;4.1;4503;4989;707;873;10433;10346;6025;4321
"4381";320455;"Santa Maria de Jetibá (ES)";"Santa Maria de Jetibá";736.3;39;52.584248;70.15;23.28;2.75;22.66;210.19;0.63;49.82;51.51;0.724;56.18;84.84;3.72;10052;13634;1044;1467;23268;28774;5102;23672
"4382";261270;"Santa Maria do Cambucá (PE)";"Santa Maria do Cambucá";94.5;124.3;114.852557;61.99;72.74;3.65;51.78;71.49;0.63;68.93;63.73;0.566;71.15;54.11;2.34;4642;5327;991;1032;11415;11739;2261;9478
"4383";431695;"Santa Maria do Herval (RS)";"Santa Maria do Herval";132.6;44.4;63.69316;75.81;9.96;2.17;3.85;247.76;0.36;26.68;26.43;0.806;69.68;96.78;4.88;2553;3496;297;428;4950;5891;4159;1732
"4384";412385;"Santa Maria do Oeste (PR)";"Santa Maria do Oeste";848.8;16.1;266.047972;65.19;30.52;3.38;24.67;99.21;0.54;47.52;52.14;0.662;71.42;80.49;3.2;5031;6052;444;663;13504;13639;3175;10464
"4385";150660;"Santa Maria do Pará (PA)";"Santa Maria do Pará";459.8;45.3;103.73412;64.87;45.39;3.62;34.15;123.2;0.57;42.6;49.33;0.651;71.49;71.43;3.66;6667;8930;757;1038;17946;20850;11709;9141
"4386";315810;"Santa Maria do Salto (MG)";"Santa Maria do Salto";443.6;11.9;564.736019;63.53;51.95;2.92;40.38;107.94;0.61;43.81;50.72;0.633;76.49;67.27;2.82;2163;2568;319;439;5312;5438;3693;1745
"4387";315820;"Santa Maria do Suaçuí (MG)";"Santa Maria do Suaçuí";625.6;22.9;242.755014;62.68;55.6;3.85;38.78;127.57;0.61;40.68;52.09;0.648;79.18;70.56;3.23;5797;6455;795;1053;14371;14350;9907;4443
"4388";171888;"Santa Maria do Tocantins (TO)";"Santa Maria do Tocantins";1411.8;1.6;163.254694;59.2;67.07;3.96;33.35;83.5;0.57;51.83;58.12;0.616;81.25;74.65;3.1;239;982;17;125;618;2226;1034;1192
"4389";330460;"Santa Maria Madalena (RJ)";"Santa Maria Madalena";817.7;12.6;162.137451;69.96;18.42;2.23;22.07;203.24;0.53;19.83;32.44;0.734;74.1;82.07;4.48;5239;5766;769;954;10850;10476;5530;4946
"4390";412390;"Santa Mariana (PR)";"Santa Mariana";424.9;31.7;282.740182;72.04;14.64;2.1;22.47;202.61;0.52;38.27;33.29;0.751;79.49;81.55;4.58;7218;7545;888;1198;14711;13470;8668;4802
"4391";354710;"Santa Mercedes (SP)";"Santa Mercedes";167.3;16.8;579.567832;70.18;17.89;3.09;23.43;193.48;0.55;56.17;44.22;0.741;82.28;81.38;4.68;1390;1552;180;277;2982;2803;2231;572
"4392";412395;"Santa Mônica (PR)";"Santa Mônica";260.1;12.2;466.282019;68.96;20.94;2.57;32.11;132.66;0.53;43.99;44.21;0.7;77.65;77.68;3.95;1415;1617;173;241;3175;3190;1335;1855
"4393";231220;"Santa Quitéria (CE)";"Santa Quitéria";4270.5;9.9;191.512462;67.7;41.14;3.54;44.85;81.63;0.66;62.51;63.78;0.642;86.44;62.8;2.64;16065;18882;2499;3113;40602;42375;19355;23020
"4394";211010;"Santa Quitéria do Maranhão (MA)";"Santa Quitéria do Maranhão";1855.4;15.1;223.544028;59.56;63.41;4.35;44.72;64.01;0.61;52.4;60.4;0.561;71.2;60.57;2.62;7186;10217;944;1357;20852;28150;11499;16651
"4395";211020;"Santa Rita (MA)";"Santa Rita";769.8;32.4;68.275414;60.54;59.24;3.9;40.04;67.03;0.66;63.34;65.3;0.592;77.75;67.35;3.25;9090;9861;1326;1418;25044;24922;9666;15256
"4396";251370;"Santa Rita (PB)";"Santa Rita";765.6;150.9;12.680898;67.37;34.54;3.3;33.58;105.07;0.51;49.82;48.71;0.659;75.22;70.69;4.07;38874;54195;4679;6319;94413;115844;100475;15369
"4397";354740;"Santa Rita d'Oeste (SP)";"Santa Rita d'Oeste";210.8;12.8;574.849094;72.24;14;2.29;20.06;187.46;0.5;36.68;34.05;0.752;80.37;83.41;4.19;1865;1689;204;302;3487;2695;1554;1141
"4398";315920;"Santa Rita de Caldas (MG)";"Santa Rita de Caldas";503.3;18.4;348.536946;72.38;21.91;2.23;12.87;239.44;0.53;51.17;33.91;0.768;67.29;90.56;4.57;4937;5507;583;825;9258;9278;5489;3789
"4399";292840;"Santa Rita de Cássia (BA)";"Santa Rita de Cássia";6094.6;3.9;688.428849;66.81;36.3;3.3;34.33;74.7;0.71;68.57;70.53;0.651;80.91;73.92;2.88;8623;9967;1092;1470;23240;24026;12185;11841
"4400";315940;"Santa Rita de Ibitipoca (MG)";"Santa Rita de Ibitipoca";324.9;11.9;194.062323;68.69;32.78;2.61;23.02;134.81;0.55;36.53;43.22;0.69;65.07;80.22;3.69;1795;2024;231;272;4064;3847;2149;1698
"4401";315930;"Santa Rita de Jacutinga (MG)";"Santa Rita de Jacutinga";438.6;11.9;259.532747;70.84;26.18;2.13;17.36;182.6;0.51;43.67;37.89;0.736;71.79;84.58;4.57;2721;3060;457;535;5122;5218;3602;1616
"4402";315935;"Santa Rita de Minas (MG)";"Santa Rita de Minas";67.8;85.5;190.753211;65.32;44.74;2.52;27.51;155.74;0.54;35.68;40.89;0.681;68.07;79.24;3.56;2088;2872;290;347;4551;5795;3988;1807
"4403";521940;"Santa Rita do Araguaia (GO)";"Santa Rita do Araguaia";1366.3;3.7;425.947107;70.56;20.02;2.38;19.55;208.77;0.55;58.2;40.07;0.756;85.34;84.11;4.73;2048;2565;206;302;4534;5087;4628;459
"4404";315950;"Santa Rita do Itueto (MG)";"Santa Rita do Itueto";488.1;12.4;274.414726;70;28.66;2.55;30.13;144.31;0.54;37;40.41;0.691;62.52;76.65;2.95;2589;2979;291;393;6095;6061;1790;4271
"4405";521945;"Santa Rita do Novo Destino (GO)";"Santa Rita do Novo Destino";959.1;3.2;172.165798;65.77;33.1;2.78;31.21;139.49;0.55;43.84;41.47;0.684;80.06;76.27;3.12;1225;1471;104;145;2957;3025;1043;1982
"4406";500755;"Santa Rita do Pardo (MS)";"Santa Rita do Pardo";6158.1;1.1;211.289396;69.22;27.76;2.63;24.02;174.18;0.51;43.37;32.31;0.722;76.54;80.82;3.83;2278;3151;137;225;5534;6640;3239;3401
"4407";354750;"Santa Rita do Passa Quatro (SP)";"Santa Rita do Passa Quatro";754.9;34.8;221.744157;74.4;10.47;1.89;8.91;471.37;0.57;49.18;36.29;0.832;78.81;91.57;6.36;13569;15856;2000;2772;24285;26138;22493;3645
"4408";315960;"Santa Rita do Sapucaí (MG)";"Santa Rita do Sapucaí";351.8;88.7;325.629705;72.5;21.6;2.43;13.54;315.32;0.59;28.63;32.47;0.789;76.57;88.22;6.11;12647;16598;1568;2199;26317;31264;25519;5745
"4409";171889;"Santa Rita do Tocantins (TO)";"Santa Rita do Tocantins";3287.9;0.6;99.881527;63.17;50.43;2.96;24.52;115.69;0.56;51.08;49.49;0.663;76.55;79.97;3.54;776;885;54;74;1958;1852;729;1123
"4410";431720;"Santa Rosa (RS)";"Santa Rosa";488.4;133.2;396.999541;74.94;11.42;2.23;7.07;309.38;0.56;50.68;43.71;0.831;90.94;94.29;6.5;28898;35613;2948;4032;58287;65016;55950;9066
