,emb0,emb1,emb2,emb3,emb4,emb5
4214,11.818973,3.418139,11.130627,7.16007,9.924808,-1.145398
4215,11.927763,3.4947004,11.731592,7.128909,10.362495,-1.664569
4216,11.754726,3.0009842,11.166331,7.7120633,11.954311,-2.2327964
4217,11.68098,3.0321298,11.285024,6.791474,9.744607,-1.338337
4218,11.768395,2.6949353,11.865194,6.492649,8.301773,-0.9847137
4219,12.226438,3.1854587,12.05065,7.7570157,10.107728,-1.515017
4220,11.476827,2.5521116,11.315497,7.7080894,12.717721,-2.459343
4221,11.958982,3.3292882,10.280696,7.24658,9.945157,-0.13387565
4222,11.9516735,3.5736732,11.198584,7.3226357,10.790755,-1.6461146
4223,11.102543,3.0513825,10.798992,7.640664,13.953195,-2.4621503
4224,12.067118,4.0923867,11.244227,7.0805035,9.557404,-0.71125233
4225,11.098894,2.5782595,10.636182,7.8858747,14.095627,-2.5989347
4226,11.528418,1.8849845,11.882207,7.260909,10.94692,-1.7778102
4227,11.908649,2.2236888,10.569106,8.276418,12.362553,-2.490986
4228,11.460849,2.3850427,10.945662,7.93633,13.108111,-2.5849042
4229,11.843282,2.9138472,11.485259,7.004208,9.392527,-1.5230956
4230,11.960317,2.3954155,11.053685,7.555301,12.434175,-2.1401362
4231,11.967098,2.89903,10.94355,7.0720053,9.141534,-0.29397887
4232,10.701149,2.2137656,10.781151,8.66103,16.409958,-4.1321025
4233,11.357305,3.2003305,11.064083,7.5753393,14.246707,-2.7683022
4234,12.257584,2.493403,11.250271,7.7544346,10.222745,-1.7888771
4235,12.192028,3.506956,11.892399,7.3674974,9.270506,-0.21043865
4236,11.338925,2.8242097,10.745397,8.621286,14.695955,-3.75526
4237,12.223288,3.8068218,11.900431,7.2550035,9.319848,-1.0018624
4238,11.297511,3.2395782,11.294249,7.974753,14.031073,-3.1829035
4239,11.979553,2.2531273,11.207174,7.5148525,12.482616,-2.2215421
4240,11.301972,2.2615552,10.518549,8.47348,15.970567,-3.8501995
4241,11.668389,2.544967,10.832393,7.8484826,14.077828,-2.8751802
4242,12.068144,2.576647,10.709099,7.4324865,9.670539,-0.17915383
4243,12.154186,2.7050004,12.107008,7.527618,9.515839,-1.4414643
4244,12.040147,3.6788578,11.747232,7.043576,9.198748,-0.5929364
4245,11.6881695,2.2472825,11.34168,7.519054,12.248794,-2.2232862
4246,11.090306,2.907346,10.749334,7.8985753,15.974605,-3.4161186
4247,11.880218,3.074434,11.808871,6.992273,8.96131,-1.0266794
4248,11.684436,3.078041,11.696607,6.730064,10.127409,-1.4887832
4249,12.275984,3.3499894,12.244253,7.634083,9.895901,-1.4555162
4250,11.51322,1.652243,10.959721,8.406324,15.278514,-3.7748997
4251,11.746083,2.7022078,11.763355,6.5141625,8.364127,-0.9632014
4252,12.093018,3.2325406,11.986533,7.310445,9.2936535,-0.43738964
4253,11.7933445,3.069418,11.612626,6.613814,8.597561,-0.9099351
4254,11.752579,2.1793272,11.11247,7.411404,10.337171,-1.1699512
4255,11.895062,2.596152,11.451711,6.943779,8.926133,-0.22129288
4256,11.392779,2.0389225,10.736813,8.676801,15.594205,-4.0482316
4257,11.560648,1.6477869,10.941281,8.342507,15.253609,-3.7022014
4258,11.19488,1.9008063,10.389528,8.729371,15.084687,-3.610511
4259,10.922106,1.8295208,10.686804,8.931875,16.050953,-4.249045
4260,11.708855,3.5001702,11.478616,6.7024965,10.202683,-1.3609446
4261,11.627539,3.2149966,11.170091,7.556108,12.690648,-2.3377805
4262,11.760295,2.9595215,11.421202,7.569734,12.675665,-2.5071177
4263,11.79035,2.304948,10.524794,8.249767,12.4553795,-2.4503582
4264,11.487993,2.929621,11.049747,7.137054,11.399514,-1.4195191
4265,11.283675,2.359924,11.05444,8.098563,15.796819,-3.7185383
4266,12.283106,3.2029243,12.291169,7.622494,9.676229,-1.266296
4267,10.912597,2.6512687,10.497745,8.628627,16.19364,-3.9871461
4268,11.944241,2.8546872,11.191919,6.878057,8.618405,-0.029313471
4269,11.734338,3.4325151,11.355655,7.143662,11.514647,-1.8193569
4270,12.198994,3.233413,10.432014,7.4048862,9.472641,0.55923057
4271,11.551055,2.9422975,11.167092,8.1334505,14.144247,-3.391607
4272,12.193765,2.8380928,10.821276,7.5363054,9.623089,0.3835873
4273,11.621857,2.3453796,11.378527,7.588357,12.318567,-2.1824796
4274,11.71891,2.233592,11.261299,7.776423,12.082062,-2.3256125
4275,11.751672,2.897908,10.842392,7.449183,11.004324,-1.4874544
4276,11.78576,3.5686173,11.682611,6.7319727,10.047745,-1.4776313
4277,11.885539,2.892878,11.794061,7.2173467,9.654782,-1.290247
4278,11.8496685,3.157979,11.317432,6.777366,9.017832,-1.1044536
4279,11.8619375,3.3589005,9.995287,7.195505,10.070479,-0.3544122
4280,11.8739805,3.093105,11.699242,6.5359573,8.466692,-1.0837747
4281,11.733586,2.234776,11.9099,6.538262,8.109767,-0.85752386
4282,11.613839,2.6324058,10.826844,7.5298896,11.744876,-1.6032889
4283,11.178459,3.4136522,10.878515,7.7693577,14.701179,-2.9822683
4284,10.7643585,3.1752641,10.574343,8.506589,15.388116,-3.6194875
4285,11.719535,3.2360914,10.835489,6.912574,9.635647,-0.88886297
4286,12.139359,2.6698663,10.893846,7.725006,10.841779,-1.5317285
4287,11.569209,2.6388574,11.067229,7.8036776,12.203437,-2.279117
4288,12.045812,3.912263,11.6851225,7.090048,9.687588,-0.8811998
4289,11.588077,2.261161,11.852353,6.9911947,9.704066,-0.8645864
4290,11.103986,2.5300403,10.325478,8.6740885,15.774564,-3.8375168
4291,12.285381,3.205914,11.942514,7.5418935,9.333536,-0.38975978
4292,12.077612,3.8853397,11.662682,7.1929526,9.801097,-1.18174
4293,11.6907215,2.1280887,11.4687,7.596388,11.123612,-2.029656
4294,11.731168,1.7556492,10.713064,8.557549,14.199725,-3.4670305
4295,11.9578495,2.6337404,10.785063,7.3955045,10.153517,-1.3873258
4296,12.243895,3.1384258,10.822271,7.3667865,9.149009,0.6078245
4297,12.194061,2.2736046,11.154925,7.7712674,10.563409,-1.7426972
4298,11.525344,1.616271,12.009124,7.3636327,10.650725,-1.6763552
4299,11.558162,1.797619,11.35876,7.8902636,11.708219,-2.2917955
4300,11.854357,2.156179,10.840214,7.994661,11.587102,-1.9849241
4301,11.914198,3.4531677,10.71788,7.0510464,9.617764,-0.6318925
4302,11.451664,1.7167089,11.405269,7.8605137,11.767328,-2.2994606
4303,12.15125,3.1121433,10.598135,7.3340607,9.3769455,0.45398512
4304,10.924513,2.813845,10.5415745,8.387601,16.223036,-3.8167436
4305,11.650991,3.3529727,11.249401,7.159511,10.64378,-0.77682966
4306,11.57201,1.9106773,11.723902,7.155936,9.958543,-1.5188844
4307,10.531801,2.2208893,10.725286,8.558752,16.330486,-3.9011486
4308,12.147095,2.6530216,11.650442,7.5770264,10.710772,-1.9418622
4309,12.278359,3.647849,12.19839,7.455303,9.54176,-1.1933606
4310,11.837479,2.1986816,11.897547,6.8344197,8.55186,-0.8033585
4311,11.787035,2.2284493,10.826572,7.8110366,14.109997,-2.8506658
4312,11.780812,2.0759208,11.170023,8.299917,13.931667,-3.4311073
4313,11.15992,3.1964045,10.88739,7.84086,15.442859,-3.305666
4314,11.40136,2.9971359,11.085783,7.655644,12.91343,-2.368982
4315,11.960874,2.255367,11.292462,7.978675,13.661622,-3.170896
4316,11.895568,2.9335532,10.985728,7.1148725,9.259831,-0.18162598
4317,12.233097,3.4978924,11.491501,7.3858395,9.278839,0.12912
4318,11.539379,1.6793684,11.029233,8.620971,14.382525,-3.708651
4319,11.73523,2.5708177,11.44436,6.736872,8.921395,-0.7610476
4320,11.6387005,2.4193866,11.352487,6.831745,9.300201,-0.9166633
4321,11.758492,1.8510759,11.952563,7.0745664,9.17982,-1.256496
4322,12.048146,2.9865127,11.539631,7.8788934,11.026955,-2.1114204
4323,10.959259,3.218452,10.608364,8.293344,15.280369,-3.4679565
4324,11.135456,2.2499275,11.263624,7.6585007,12.969579,-2.32856
4325,11.378051,1.6540328,11.889059,7.43153,11.352014,-1.9623468
4326,11.579419,1.8462973,11.337579,7.858125,11.864496,-2.3109133
4327,11.708958,2.0434134,10.875609,8.534659,14.7553625,-3.7905242
4328,11.688305,2.8126261,11.595347,6.7734966,8.846184,-1.0326667
4329,11.955519,3.4070177,10.325821,7.0878305,9.49398,-0.39132988
4330,11.515037,2.3294318,10.658828,8.187507,15.623134,-3.6007214
4331,11.535375,2.3917031,11.312204,7.587625,13.141531,-2.4948733
4332,12.050083,2.5528522,11.949796,7.3936257,9.365595,-0.91111493
4333,12.038685,3.0798912,12.0431185,7.2496743,9.206851,-0.99701023
4334,12.234391,2.4986773,11.61956,7.9117064,10.608717,-1.6716471
4335,11.003723,2.950876,10.886948,8.096341,14.244044,-3.032164
4336,11.270117,3.0815873,10.883208,7.7684126,13.9781065,-2.7105687
4337,12.094708,4.0795293,11.162351,7.1211886,9.533333,-0.654714
4338,11.1472225,3.0155506,11.329697,7.8640847,14.518046,-3.1994958
4339,11.002165,3.219983,11.102231,7.80219,15.067871,-3.1928258
4340,10.551802,2.408982,10.665092,8.670293,16.267756,-3.9939325
4341,11.895149,2.1131237,11.856385,7.1903157,9.178463,-0.5092605
4342,11.030684,2.446231,10.197227,8.788789,15.227352,-3.6352875
4343,11.628834,2.5157056,11.017239,8.438098,14.461429,-3.7006545
4344,11.942139,3.8981614,11.238651,6.9429064,9.817087,-1.1157181
4345,11.787979,3.2635422,11.841607,6.585952,9.041711,-1.2292699
4346,12.291475,2.5340304,11.260767,7.80124,10.353074,-1.8247362
4347,11.284011,2.7239745,11.089038,8.26008,15.30953,-3.7825458
4348,11.611209,2.253855,10.730169,8.2601385,12.890762,-2.71847
4349,11.391192,2.5779593,10.805681,8.441716,15.664198,-3.9529738
4350,11.978073,1.7382461,10.928134,8.26596,13.907975,-3.259848
4351,12.235777,2.9389498,12.048899,7.7584205,10.011067,-1.6974238
4352,12.021402,2.7021775,10.45651,7.551837,10.187991,-0.21704727
4353,12.296314,2.4636738,11.254255,7.856767,10.510546,-1.8832935
4354,12.199803,3.8113,11.777836,7.398613,9.786416,-1.040718
4355,11.877091,2.416213,10.796532,7.5317154,10.93302,-1.568017
4356,10.827873,3.187198,11.056026,7.9590616,15.300074,-3.3519742
4357,11.859472,3.3855999,11.724201,6.8291636,9.56133,-1.468284
4358,12.116267,3.4589818,11.724225,7.349194,9.402459,-0.30232474
4359,11.432054,1.761638,11.798027,7.2486567,10.969567,-1.690918
4360,11.599743,2.4487445,11.439857,8.022046,14.1125555,-3.3532429
4361,10.706276,2.1801233,10.896408,8.372724,16.175589,-3.8131423
4362,11.907238,2.3491213,11.091611,7.968438,12.347433,-2.4823935
4363,11.26391,1.6860665,10.701756,8.970436,14.974041,-3.9781258
4364,12.135387,2.4726005,10.839289,7.606298,9.826112,0.0054572127
4365,11.8108635,2.5831125,11.334979,7.9212728,11.897596,-2.3387644
4366,10.6458025,2.120221,10.69853,8.630862,16.282293,-3.9705744
4367,11.649528,1.7458148,10.736971,8.26047,14.0451565,-3.1037917
4368,10.761844,2.3868895,10.82076,8.099155,15.266865,-3.207057
4369,11.5648575,1.8527572,11.172304,7.909846,14.473312,-3.136901
4370,12.157796,3.126229,11.815503,7.3020744,9.117195,-0.13331458
4371,11.8557205,3.1701915,11.415515,7.6095047,11.46712,-2.0622478
4372,11.10455,2.0703704,11.541853,7.4901333,12.249565,-2.058222
4373,11.789002,1.8399502,10.740855,8.078648,14.8819895,-3.2871728
4374,12.024753,3.683595,10.420924,7.0308585,9.251667,0.026608054
4375,11.496218,3.2018445,11.123015,7.7742968,14.226309,-3.0344534
4376,12.20845,2.9529765,11.543425,7.4145675,9.166506,0.096008755
4377,11.474356,3.3718767,10.989563,7.7558875,14.41344,-3.0184205
4378,11.144315,3.5467756,11.371598,7.6051297,13.864935,-2.7544985
4379,11.785963,2.093224,11.029539,8.023392,11.730444,-2.3418598
4380,11.159969,2.206149,11.498545,7.313278,12.160163,-1.8615565
4381,11.020848,2.5967002,10.672953,8.2413225,16.172962,-3.7265124
4382,11.791978,2.1783736,11.938075,6.61754,8.144403,-0.75575954
4383,11.392938,2.356562,11.317657,7.732685,12.297535,-2.231683
4384,11.287264,1.9952059,11.021078,7.966249,13.604074,-2.7337031
4385,11.494731,2.9292989,11.08787,8.256082,14.278994,-3.4986577
4386,11.102691,2.2900927,10.649504,8.325892,14.579979,-3.1947138
4387,10.949964,2.4123857,10.31233,8.7393265,14.949619,-3.5141504
4388,11.571584,1.739285,12.005604,7.1291947,9.652514,-1.6900682
4389,12.073573,2.8709555,11.995364,7.325736,9.585972,-1.4663947
4390,12.031864,3.6490262,11.723549,7.489537,10.682686,-1.5526172
4391,11.926041,2.9910984,11.724383,7.5696664,11.547285,-2.124636
4392,11.680201,2.5333633,10.913184,7.53962,15.148707,-2.9925423
4393,10.673065,2.5292187,10.704387,8.388789,15.887148,-3.6502802
4394,10.853688,2.661432,10.396412,8.240232,15.470645,-3.2491653
4395,11.758343,1.8931447,11.137976,7.846445,12.895151,-2.5455713
4396,12.197813,3.4926107,12.268501,7.3035474,9.319104,-1.3025175
4397,11.808499,2.6154573,12.08807,7.276045,9.5496025,-0.5354547
4398,11.315758,3.4643676,11.054914,7.594434,14.408666,-2.8566275
4399,11.402004,1.6400795,11.840205,7.3954706,11.068785,-1.8295492
4400,11.761527,2.0041995,11.994661,7.3083386,9.815711,-1.1559958
4401,11.437351,1.6510657,11.495803,7.8147273,11.708826,-2.283068
4402,12.21466,3.8932726,11.635955,7.43135,9.884852,-0.92646974
4403,11.402512,1.6617832,11.977399,7.3429284,11.1202345,-1.85977
4404,11.883758,2.1673796,11.215529,8.006996,12.072893,-2.503247
4405,11.922882,2.090584,11.82214,7.655203,10.40663,-1.6759427
4406,11.933372,3.592098,10.681532,6.9365463,9.155197,-0.079626456
4407,11.527132,2.5669887,11.385277,6.792911,9.19297,-1.2531492
4408,11.519859,2.2302008,10.768956,8.136454,12.86146,-2.5763488
4409,12.018814,3.8257823,10.942407,6.873627,9.075844,-0.40740108
4410,11.91438,2.4583344,12.007302,7.337202,9.581084,-0.4821686
4411,11.95375,2.2043753,11.22636,7.697864,11.085867,-1.9077064
4412,11.407748,1.8011714,10.761076,8.11026,14.710282,-3.1050358
4413,11.90581,2.5295088,11.405909,6.944324,8.858104,-0.20853758
4414,12.210894,3.460012,10.807621,7.3427296,9.335754,0.41373804
4415,11.139397,2.5560923,10.296067,8.698506,15.650198,-3.814735
4416,11.101115,2.6009767,10.874182,7.7914767,16.02912,-3.3546045
4417,12.044803,2.380067,11.659693,7.404658,9.418351,-0.70310146
4418,11.000591,2.836094,10.680301,7.74999,14.033089,-2.4572892
4419,11.97836,3.2455227,12.1197605,6.8872604,8.8576,-1.2548265
4420,11.535289,2.3655486,11.433737,6.75524,9.418687,-0.9780841
4421,11.398182,1.9660934,10.693557,8.918686,15.037749,-4.055478
4422,11.914171,1.7060494,11.164347,8.04734,14.135061,-3.2466521
4423,11.775804,2.457184,11.727071,6.67063,8.548907,-0.76455665
4424,11.940771,3.1891606,10.891368,7.680195,11.336842,-1.9330969
4425,12.314726,3.2274454,12.003769,7.6526413,9.686043,-0.9217895
4426,11.143695,2.8164847,10.63716,7.761161,13.63061,-2.325063
4427,11.348501,2.4246337,10.3787155,8.748885,15.21567,-3.813249
4428,11.412418,2.354825,11.376642,6.970719,10.43264,-1.3584259
4429,11.2950115,3.5394201,11.13596,7.79244,13.989649,-2.9189293
4430,12.116197,2.6907969,11.068888,7.7328,10.830112,-2.0516357
4431,12.068538,3.9253569,11.30967,7.264798,10.094099,-1.0633892
4432,11.811421,3.490618,11.6806345,7.0033374,10.689252,-1.7325372
4433,10.876747,2.7709622,10.372772,8.91996,15.2486515,-3.8663385
4434,12.132355,3.9289873,11.865246,7.3468566,9.852385,-0.9663121
4435,11.524143,3.4210742,10.617646,7.159717,11.233585,-1.2813731
4436,11.630707,2.3818197,10.522317,8.195452,14.295948,-3.088495
4437,11.557851,2.7427833,10.694422,7.612635,12.330852,-1.8680656
4438,11.4017515,3.295843,11.074403,7.8363023,14.482531,-3.14517
4439,11.766552,3.2017765,10.978891,7.3365593,11.757973,-1.7857802
4440,12.264201,3.4707186,12.291581,7.4036446,9.4132395,-1.3757266
4441,11.514092,1.817024,12.092011,7.1758513,9.6399355,-1.3456086
4442,11.704418,1.900375,11.909238,7.1795573,9.520235,-1.6962618
4443,11.514386,2.1437669,11.086975,8.35115,15.4257345,-3.920499
4444,12.017642,3.7012765,10.188569,7.092113,9.426312,0.3517962
4445,11.593885,2.0318165,11.275692,7.8235297,12.034592,-2.2643962
4446,11.413285,2.611917,10.829288,7.6409407,15.530323,-3.104388
4447,11.259654,3.5953526,11.38429,7.5617614,13.442191,-2.5864892
4448,11.401428,3.0278788,10.996105,7.653178,15.14294,-3.123524
4449,11.857448,2.1663427,12.00274,7.2662416,9.661945,-1.2985034
4450,11.534351,1.7217026,11.4651375,7.8141427,11.594102,-2.230174
4451,11.221476,2.758068,10.682125,7.7690864,15.6375265,-3.1408184
4452,11.619456,2.3517554,11.312003,7.685278,12.055549,-2.2259734
4453,11.590131,1.6754593,11.844359,7.5089526,10.877678,-1.9386306
4454,11.892384,3.6842308,10.8055935,6.9612827,9.462399,-0.66539955
4455,11.502137,1.5616201,11.719548,7.655355,11.163542,-2.087264
4456,10.578523,2.4702363,10.921512,8.332088,16.398598,-3.8617485
4457,11.363888,2.3174498,10.361817,8.567396,15.593235,-3.7409377
4458,11.170958,1.8982781,11.040635,8.105202,15.880844,-3.6452525
4459,11.812506,2.1482315,11.114964,7.8168225,11.61587,-2.0101683
4460,11.529997,1.9432067,11.045673,8.41291,15.353714,-3.9097755
4461,11.549678,2.1303294,11.016864,7.94405,12.486858,-2.401146
4462,10.899205,2.1655095,10.294341,8.931708,15.491183,-3.8488266
4463,12.075553,2.082079,11.491793,7.8530736,11.853804,-2.4172034
4464,12.017918,2.2252195,11.192881,8.121665,14.258908,-3.4923615
4465,11.530564,1.7412841,11.485287,7.6624355,11.204114,-1.9698375
4466,11.878961,1.8350362,10.76319,8.350137,14.10916,-3.3107061
4467,11.898945,3.8783295,11.380798,7.349773,10.888113,-1.5794927
4468,11.060542,2.468648,10.604202,8.983728,15.307417,-4.117302
4469,11.102235,2.3696551,10.901673,7.86735,13.7136545,-2.5774927
4470,11.913526,3.7041998,10.973937,6.810268,9.159585,-0.67754537
4471,11.715799,3.55346,11.446538,6.7544646,10.373153,-1.4280131
4472,11.571946,2.908519,10.599272,7.7569623,12.589889,-2.0195625
4473,11.885024,2.2204933,10.720478,8.156133,11.88224,-2.2873337
4474,12.1107,3.6345282,10.940017,6.9684906,9.114035,-0.6128132
4475,11.8725,1.8974655,10.680352,8.24806,13.498844,-2.9321342
4476,10.462039,2.4728272,10.652297,8.491405,16.26396,-3.7747147
4477,12.153844,4.0302606,11.4895735,7.144275,9.302559,-0.4733467
4478,11.347165,1.9041587,10.518694,8.88871,14.586074,-3.720834
4479,12.099813,3.5333765,10.301286,7.18182,9.332678,0.46591347
4480,11.773704,2.173597,11.033809,7.4916553,14.776129,-2.8624198
4481,11.831314,2.1804237,11.880797,7.260363,9.382522,-1.6407645
4482,12.001348,2.9132378,11.699525,7.0918427,10.767347,-1.6350349
4483,12.072766,2.4880722,11.280337,7.320108,9.3094225,-0.09374523
4484,12.075058,2.8522863,11.067536,7.6643867,10.47509,-1.3340733
4485,11.81217,3.6666842,11.164691,7.021616,10.56951,-1.4131584
4486,11.796559,2.0396996,11.299905,7.3372784,9.981364,-1.0808429
4487,11.890037,2.4784396,10.8884735,7.435819,10.859321,-1.5773711
4488,11.438064,2.0862327,10.696911,8.775946,14.764312,-3.8444433
4489,11.534798,2.0356674,11.766354,7.0543504,9.529536,-1.4280901
4490,11.617662,2.401916,11.323253,6.849758,9.239833,-0.86726063
4491,11.785969,2.0056639,11.767729,7.579057,10.289445,-1.5336671
4492,12.315241,3.6388564,11.738351,7.563501,9.599985,-0.46542627
4493,11.676937,1.6753043,11.925438,7.537408,10.498559,-1.884253
4494,12.187628,3.5498016,12.179357,7.252945,9.31693,-1.0860547
4495,11.961509,2.6204593,10.853749,7.6674237,10.86486,-0.7522152
4496,11.682222,1.7881889,11.39319,7.837105,11.383508,-2.2428508
4497,10.779438,3.2343106,11.232088,7.8116374,15.108385,-3.21434
4498,10.888127,2.4434762,11.268185,7.860048,14.540126,-3.0037868
4499,11.712912,2.7955961,11.275354,7.958228,14.665988,-3.5073888
4500,11.660056,1.8990633,12.135531,7.012147,9.121453,-1.0527769
4501,11.443385,2.6763964,11.051549,7.288281,12.26494,-1.7976893
4502,11.669119,2.1115043,11.9612465,7.025259,8.974047,-0.910963
4503,11.6899395,2.4156687,11.744934,6.6062737,8.667272,-1.0042228
4504,12.001742,2.8201523,11.240063,7.7608085,11.3444395,-1.8102607
4505,11.591032,2.5090208,11.440809,6.754741,9.173498,-0.86478084
4506,11.721005,2.706085,11.733569,6.5084014,8.419156,-0.95698726
4507,11.337632,3.0288403,11.182431,7.7159643,15.011464,-3.2292626
4508,11.647572,2.153795,11.130774,7.723365,12.338644,-2.2258897
4509,11.870462,3.320757,11.316824,7.597834,11.247125,-1.919577
4510,11.92619,2.2382371,11.002949,7.758198,11.617726,-1.9421401
4511,11.382248,1.8326701,10.945156,8.756091,15.2031975,-4.074249
4512,10.940094,2.1010299,10.308188,9.039155,15.513809,-3.9833732
4513,11.977561,3.4994254,10.923428,7.3277774,10.470303,-1.4159157
4514,12.001541,3.786594,10.702526,6.974933,9.327418,-0.45400712
4515,11.995777,3.5375443,11.336491,6.7545705,8.890916,-0.9596244
4516,11.650028,1.8433243,10.872539,8.014916,14.101702,-2.9519749
4517,12.081155,3.8148677,11.785155,7.0485396,9.256416,-0.602676
4518,12.233749,3.0455701,11.064477,7.648901,10.29442,-1.537544
4519,11.584522,2.245201,10.978086,7.9551044,12.670976,-2.5288355
4520,12.213802,2.8992808,11.812564,7.74398,10.015716,-1.7991186
4521,11.841415,2.1862776,11.248277,7.961989,14.414326,-3.3730738
4522,12.0651865,3.6983643,10.201188,7.1024594,9.325598,0.44158095
4523,11.689936,2.5446804,11.03007,7.0960274,9.7855215,-0.87860256
4524,12.17759,3.6249304,11.996039,7.2262464,9.201693,-0.517249
4525,11.968938,2.0110693,10.842069,8.061948,13.274491,-2.7974534
4526,12.162903,3.3905756,10.686569,7.3913865,9.639273,0.37756264
4527,10.874578,1.9439979,10.600001,8.908057,15.972276,-4.157573
4528,11.870482,2.426073,11.583595,6.875455,8.618924,-0.34339786
4529,11.730045,1.9874915,12.019927,7.359215,10.984443,-1.8642483
4530,11.930588,3.5523431,11.806053,7.5437403,11.124529,-1.8611075
4531,11.750203,2.1730764,11.232902,7.425319,10.412237,-1.2787364
4532,12.193854,2.927036,10.856213,7.3458076,9.145641,0.4968451
4533,11.7922735,2.6461387,12.203619,7.169941,9.6213665,-0.9374936
4534,11.887759,2.695029,10.531414,7.402236,10.17622,-0.53352636
4535,12.312794,3.2448454,11.425526,7.5295763,9.365698,0.17555527
4536,11.888305,3.23292,10.711082,7.058188,9.519381,-0.8994378
4537,11.517549,2.2663672,11.27296,7.1429796,10.342424,-1.2955317
4538,11.6491585,2.256193,11.532547,7.4653783,12.249388,-2.225961
4539,11.986446,2.3191504,12.018753,7.596866,9.987435,-1.7238145
4540,12.107457,2.3876424,11.190351,7.546965,9.640911,-0.09221268
4541,12.06557,2.3773584,10.803021,7.737179,11.842784,-1.9676889
4542,10.787966,2.4566786,10.834794,8.347523,16.319462,-3.876443
4543,11.899761,1.9121339,11.144608,8.081673,11.549282,-2.2828286
4544,11.592392,3.4298468,11.199255,6.788907,10.516397,-1.2573326
4545,11.826669,3.317839,11.676069,6.4875097,8.555451,-0.94781417
4546,11.642704,2.5962987,10.690692,8.347315,14.777445,-3.5511882
4547,11.24739,2.5999708,10.65442,8.352698,16.022957,-3.862797
4548,11.157699,2.522334,10.623347,7.9976726,15.594567,-3.2631795
4549,10.78981,2.905229,10.616767,8.120957,16.14946,-3.5184474
4550,10.811496,2.173481,10.636999,8.605093,16.287216,-3.976507
4551,11.15083,2.0842469,10.254645,9.021763,14.989262,-3.8032873
4552,11.7803,1.9355127,11.348262,8.075441,14.047915,-3.3462958
4553,11.608496,1.8248011,11.712937,7.5760536,10.7525425,-1.8762538
4554,11.865183,1.9328824,11.200867,8.281627,14.203437,-3.5465376
4555,11.890153,1.8974599,10.713793,8.321246,13.959319,-3.2066298
4556,11.668714,2.266951,11.508145,6.9131107,9.276332,-0.97547597
4557,12.004722,3.0771313,10.943544,6.9618635,8.781408,0.11049904
4558,10.898326,3.23151,10.5650215,8.411149,15.063718,-3.455855
4559,11.399594,2.1906068,10.972357,7.6062717,15.355264,-3.008646
4560,10.973505,2.951947,10.719159,7.8453,15.889534,-3.2721436
4561,11.575221,3.2890177,11.493649,7.262882,11.43456,-1.8372818
4562,10.500242,2.766255,10.549304,8.452527,16.207964,-3.7101963
4563,12.086638,3.5275586,10.193319,7.204066,9.442223,0.4541666
4564,11.715681,2.040927,11.929763,6.727841,8.5800705,-0.81810653
4565,11.978615,3.9078526,11.110988,6.9766593,9.671909,-0.93930686
4566,11.557004,2.26688,11.128807,8.494122,14.73923,-3.8643682
4567,11.483792,2.246409,10.983273,7.5518284,15.424397,-3.0559814
4568,11.649398,1.9929235,11.202904,7.3410068,10.262083,-1.4285996
4569,11.759473,2.0000007,11.644446,7.4850945,10.503178,-1.7989852
4570,12.039747,3.74173,10.203535,7.0758643,9.33947,0.38564998
4571,10.8883915,2.49915,10.500717,8.65388,16.178654,-3.9852006
4572,12.124233,3.6036997,10.407455,7.1401463,9.175008,0.4445488
4573,12.009324,3.8728528,10.985469,7.167267,9.740721,-0.7204089
4574,12.269222,2.9823375,12.168555,7.6801124,9.727858,-1.0845386
4575,11.763711,2.1850939,11.89019,6.8584337,9.107426,-0.7930985
4576,12.00578,2.382263,10.6547165,7.9859767,11.768841,-1.9847547
4577,11.30254,3.1845036,11.244786,7.9912806,14.589967,-3.3890574
4578,11.361653,1.680651,10.74906,8.894915,14.994763,-3.9908762
4579,11.492869,1.741097,10.682612,8.87253,14.360483,-3.743092
4580,11.757286,3.6849284,11.080752,6.93701,10.225707,-1.0996301
4581,11.328826,3.072781,10.99112,7.875994,14.3721285,-3.0598893
4582,11.373816,1.7639534,11.884857,7.260197,11.023609,-1.7088431
4583,11.147022,2.275358,10.604301,8.991134,15.551397,-4.2258353
4584,11.21941,2.832075,11.391525,7.750122,13.832082,-2.874443
4585,11.153625,3.0286293,10.901084,8.317119,14.610922,-3.4540157
4586,10.972014,2.3051608,11.169883,7.7396407,14.415328,-2.8054805
4587,11.933701,2.0820656,11.48122,7.702751,12.568677,-2.5678313
4588,10.967142,2.3814797,10.606925,8.925193,15.312764,-4.0119348
4589,11.592896,1.9632483,11.374878,7.6693926,11.507182,-1.981352
4590,11.551111,2.5335512,11.146219,7.017045,10.5099325,-1.2529496
4591,12.282487,3.2875717,10.906848,7.438814,9.255122,0.6117363
4592,11.988589,1.8743484,11.082287,7.9284744,13.590657,-2.919045
4593,11.577826,2.809941,11.477527,7.658226,12.089765,-2.2229125
4594,12.002388,1.8502836,11.2749605,8.012125,13.36011,-3.0299373
4595,11.63303,2.2658343,10.556959,8.27005,13.041152,-2.6941304
4596,11.071287,3.082584,10.958725,8.287143,14.693243,-3.469534
4597,11.514468,2.4695065,11.20139,8.01694,14.643976,-3.4230306
4598,11.451923,3.550223,11.159947,7.7106028,13.049983,-2.5292795
4599,11.592108,3.2902472,11.182835,7.8704104,13.534346,-2.9333806
4600,11.833373,1.7199336,10.952089,8.013105,14.709023,-3.2810388
